Gene_ID	Ctrl_F1	Ctrl_F2	AIS_M1	Ctrl_M1	AIS_M2	Ctrl_M2	Ctrl_M3	AIS_M3	AIS_M4	AIS_M5	AIS_M6	Ctrl_M4	AIS_M7	Ctrl_F3	AIS_M8	AIS_M9	Ctrl_F4	AIS_M10	Ctrl_M5	AIS_F1	Ctrl_F5	Ctrl_F6	AIS_F2	AIS_F3	AIS_F4	AIS_F5	AIS_F6	Ctrl_F7
ENSG00000283666	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000283674	166	881	441	1754	1458	913	2052	924	1336	1662	829	494	709	1580	545	2389	1892	703	268	1660	538	2026	1121	841	834.6	883	1568	312
ENSG00000283675	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000283684	390	487	478	804	1390	1523	1220	1490	371	1201	361	994	1274	584	1012	2109	458	1377	53	1758	1133	1284	1845	529	927	1530	361	437
ENSG00000283692	3838	5929	2922	9519	9159	4647	6230	7741	4828	5646	3419	7175	5757	6295	6888	6643	8145	6415	2099	10555	6011	14320	7430	3894	9179	10462	3951	1686
ENSG00000283696	615	132	187	391	4106.5	583	288	929	37	249	37	465	94	1738	226	835	1664	34	175	485	558	83	53	290	710	2151.333333	163	174
MI0000060	0	11.5	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	9	0	0	0	1	0	0	0	2	0	0
MI0000061	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
MI0000062	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	1	0	0	1	2	0	0	0	0	0	0	0	0
MI0000063	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
MI0000064	0	0	0	0	0	0	2	0	0	0	0	0	0	0	2	0	1	0	0	0	0	1	2	0	0	0	0	1
MI0000065	0	0	0	0	12	0	0	0	0	1	0	338	0	5	0	0	0	0	0	1	0	0	0	0	0	0	0	0
MI0000066	0	0	0	0	0	0	1	0	0	0	0	1	1	5	0	1	9	2	0	0	0	0	0	0	0	32	1	0
MI0000067	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
MI0000068	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MI0000069	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
MI0000070	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
MI0000071	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MI0000072	0	0	0	0	1	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
MI0000073	1	1	0	2	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
MI0000074	0	0	0	1	0	0	0	0	0	277	0	0	0	0	0	0	0	0	0	0	0	0	0	0	526	0	0	1
MI0000075	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MI0000076	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MI0000077	0	0	0	1	1	2	301	0	0	7	1	4	0	2	0	2	0	0	0	1	0	0	0	0	0	0	1	516
MI0000078	1	0	0	81	1	0	0	203	0	3	0	0	0	2	3	1	1	1	19	1	1	0	0	0	1	1	1	0
MI0000079	0	0	1	0	1	0	0	1	0	0	0	0	0	19	0	0	183	0	0	0	0	0	0	0	0	2	0	109
MI0000080	0	64	59	0	0	1	303	1	96	422	1	0	0	0	0	0	1	10	24	0	0	1	415	0	210	0	1	77
MI0000081	0	0	1	77	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	108	0	1
MI0000082	0	1	0	0	0	1	0	1	0	0	0	0	1	1	3	1	0	0	0	0	1	0	0	0	0	0	1	0
MI0000083	0	0	0	0	1	0	1	2	0	2	0	1	0	0	0	0	0	0	1	1	0	0	0	4	0	1	1	0
MI0000084	0	0	0	115	0	1	0	0	0	0	0	1	0	100	3	0	1	0	3	0	0	0	0	171	1	0	0	0
MI0000085	1	0	0	0	7	107	0	0	0	1	0	1	0	0	3	291	237	3	0	194	9	0	2	3	0	0	2	0
MI0000086	0	0	0	0	0	0	0	0	0	0	0	0	0	53	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MI0000087	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
MI0000088	0	1	0	0	0	0	1	0	4	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0
MI0000089	0	0	0	0	2	0	0	0	0	0	0	0	1	156	0	0	1	0	62	0	0	0	0	0	0	1	0	0
MI0000090	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
MI0000091	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	2	1	1	2	1	24	2702	1	0
MI0000093	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	1	1	0	0	4	0	2	0	0	0	0	1	0
MI0000094	0	1	0	0	0	0	1	0	0	0	0	0	2	130	3	0	0	0	0	0	0	0	0	1	0	0	0	0
MI0000095	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
MI0000097	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
MI0000098	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0
MI0000100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0
MI0000101	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	130	0	1	0	0
MI0000102	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
MI0000103	0	0	1	0	0	1	0	0	0	0	1	0	0	1	0	4	1	1	0	1	0	3	0	0	0	0	0	0
MI0000105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MI0000107	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MI0000108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	278	0	0	0	0	0	0	0	0	0	0	0	0
MI0000109	0	0	0	0	0	0	0	0	0	45.58333333	0	0	0	19	0	0	0	0	0	0	0	0	0	1	0	0	0	0
MI0000111	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0.5	0
MI0000112	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0
MI0000113	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MI0000114	0	0	0	1	0	0	1	0	0	4.25	0	0	0	0	7	0	2	1	0	0	0	1	0	0	0	0	0	0
MI0000115	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
MI0000234	0	50.5	0	0	1	2	240	0	1	0	1	1	0	1	0	397	0	0	0	0	1	1	0	0	0	0	0	63
MI0000238	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	5	0	0
MI0000239	0	2	0	0	1	0	1	1	0	1	1	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0
MI0000240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0
MI0000242	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MI0000251	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MI0000252	0	0	0	0	0	0	0	163	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MI0000253	0	0	0	0	1	1	0	0	3	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0
MI0000254	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MI0000255	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
MI0000261	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MI0000262	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
MI0000263	0	0	0	8	0	164	0	0	0	0	0	0	0	48	10	2	0	0	0	1	1	0	0	0	0	63	0	0
MI0000264	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	2	2	1	0	0	1	1	3	0	0	0	1	0
MI0000265	0	0	1	0	0	1	107	1	0	0	0	1	0	0	0	0	2	356	0	4	0	1	0	1	2	700	0	0
MI0000266	0	0	0	0	0	0	0	0	0	1	1	0	161	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0
MI0000267	0	0	0	1	0	1	268	1	1	0	0	1	0	0	0	0	3	0	0	0	0	0	1	0	0	1	0	0
MI0000268	0	0	0	75	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	5	0	0	0	1	0	2
MI0000269	0	0	3	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	1	1	0	1	0	53	0	0
MI0000270	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	105	0	0	228	0	0	0	0	0	0	0	0
MI0000271	0	0	0	0	0	0	0	0	0	0	0	0	1	0	104	2	6	58	0	0	0	0	3	0	0	8	0	0
MI0000272	0	2	0	0	5	205	129	246	1	1274	102	1	222	2	1	10	149	2	80	3	8	1	1	2	0	0	1	2
MI0000273	0	0	1	0	0	0	0	0	1	0	0	2	0	0	2	0	1	0	0	0	0	1	1	0	0	2	0	1
MI0000274	1	1	0	67	2	3	0	0	0	3	0	2	2	33	0	0	2	0	2	1	2	2	1	0	1	113	1	1
MI0000279	0	0	0	1	1	0	1	0	0	0	0	0	3	0	0	1	1	0	0	0	2	1	0	0	0	0	0	0
MI0000281	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
MI0000282	1	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	2	0	0	0	1	0	0	1	0	0	0
MI0000283	0	0	0	0	1	1	1	0	0	1	0	0	0	1	0	1	0	3	0	0	0	0	0	0	0	0	0	1
MI0000284	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	73	0	0	2	0	0	0	0	1	0	0	0
MI0000285	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	6	1	9	0	0	0	0	0	0	0	41	0
MI0000286	0	1	0	1	2	1	0	0	0	3	0	1	0	0	0	0	11	1	1	3	538	33	0	0	1	0	1	1
MI0000287	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0
MI0000288	2	1	0	0	0	152	2	289	152	0	1	1	0	0	25	5	33	6	47	0	3	10	1	2	15	12	12	5
MI0000289	0	0	0	46	1	0	0	0	0	0	0	0	0	0	2	0	1	1	0	0	0	0	0	0	0	82	1	0
MI0000290	0	0	0	1	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MI0000291	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	53	0	0
MI0000292	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
MI0000293	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
MI0000294	0	0	0	2	0	0	0	1	0	0	0	1	340	0	2	0	2	2	0	2	1	0	0	1	0	1	1	0
MI0000295	0	2	1	0	5	0	126	4	0	1	0	2	0	0	0	1	0	4	0	1	2	0	4	23	0	0	0	1
MI0000296	0	0	1	1	3	3	0	0	1	268	0	2	0	11	481.5	10	1	1	2	1	0	2	1	1	0	0	1	2
MI0000298	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	4	0	0
MI0000299	0	1	0	1	1	1	172	2	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MI0000300	0	2	0	0	0	0	1	5	0	1	1	0	0	99	1	0	0	0	0	0	0	2	2	0	0	0	0	0
MI0000301	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
MI0000342	0	0	1	0	2	0	158	1	1	1	0	1	4	617	3	87	0	3	77	230	3	2	2	150	1	3	0	0
MI0000433	0	2	0	0	0	1	1	0	0	2	0	1	0	0	1	2	1	3	0	1	4	0	0	2	1	0	1	0
MI0000434	1	0	0	1	0	0	1	2	0	2	0	0	0	22	1	0	0	1	0	1	0	2	0	0	2	0	0	0
MI0000437	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MI0000438	0	0	0	0	1	1	0	0	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
MI0000439	1	257	0	8	2	219	1	11	0	5	0	6	0	22	5	11	3	2	1	9	2	9	7	5	1	26	1	1
MI0000440	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MI0000441	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
MI0000442	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	346	3	0	0	1	1	0	0
MI0000443	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	1	1	98	0	0
MI0000444	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MI0000445	0	0	0	0	0	1	0	0	0	1	0	0	0	1	194	6	2	0	0	0	0	1	0	0	0	0	0	0
MI0000446	0	0	0	1	1	0	0	0	0	0	0	0	1	181	4	6	0	0	0	0	0	0	0	0	0	0	0	0
MI0000447	1	0	0	0	0	1	0	1	0	3	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	1	1	0
MI0000448	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	6	0	2	0	0	0	0	0
MI0000449	0	0	0	0	0	1	0	1	0	0	0	2	0	0	0	0	3	1	0	1	0	1	0	0	4	0	0	0
MI0000450	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	2	0	0	0
MI0000451	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	3	0	0	0
MI0000452	0	0	0	0	3	0	0	214	94	1	0	1	0	0	1	1	0	4	2	2	1	0	1	0	0	0	0	0
MI0000453	0	0	0	0	0	0	0	0	0	3	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0
MI0000454	1	1	0	0	2	0	0	229	0	0	0	1	0	1	2	1	121	0	1	1	1	1	1	1	0	0	0	0
MI0000455	0	0	0	0	1	1	0	2	0	0	0	0	0	22	1	0	5	0	4	14	1	0	1	0	0	0	2	0
MI0000456	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
MI0000457	0	0	0	0	0	0	0	2	0	1	0	0	0	21	1	0	0	0	0	0	0	0	0	0	0	0	0	0
MI0000458	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MI0000459	0	0	0	0	2	0	1	0	0	2	0	0	0	0	0	0	0	0	21	0	2	0	0	0	0	0	0	0
MI0000460	0	0	0	1	0	0	0	0	0	0	0	3	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0
MI0000461	0	0	0	1	1	1	0	0	0	2	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0
MI0000462	0	0	0	0	1	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	1	0	0	0	1
MI0000463	1	1	104	0	0	0	0	0	0	0	0	0	0	2	282	3	0	0	0	0	0	0	1	0	0	0	0	0
MI0000464	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	10	0	0
MI0000465	0	1	0	0	0	0	0	0	0	221	0	0	0	1	0	1	0	37	0	0	0	0	0	0	0	1	0	0
MI0000466	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	182	0	0	0	0
MI0000467	1	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
MI0000468	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1
MI0000469	0	0	0	0	0	0	0	2	1	0	0	0	66	686	14	2	0	0	0	0	0	0	0	0	0	0	0	1
MI0000470	0	2	1	0	1	2	0	0	1	6	0	0	0	0	0	0	0	1	0	1	0	0	2	1	0	0	0	0
MI0000471	1	0	0	1	1	1	3	1	0	6	3849	1	1	0	0	1	3	0	0	0	0	0	0	1	0	0	2	0
MI0000472	0	2	0	0	0	1	0	0	0	2	1	1	0	0	0	0	0	0	0	0	0	1	0	0	1	144	0	0
MI0000473	0	1	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
MI0000474	0	1	125	2	4	1	1	2	98	0	0	3	0	1	2	1	272	5	0	0	1	0	0	0	0	0	0	0
MI0000475	1	0	0	107	486	0	0	0	0	0	0	0	1	4	347	4	0	0	0	0	0	0	0	0	0	0	0	0
MI0000476	102	2	111	1	2	0	5	5	205	0	0	3	10	243	8	763	2	4	0	1	2	5	2	2	4	0	0	0
MI0000477	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0	1
MI0000478	0	0	0	0	0	0	1	1	1	0	0	0	0	2.5	1	520.5	0	0	0	0	1	1	0	0	0	0	0	1
MI0000479	0	1	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	4	0	1	0	1	1	0	0	0	0	0
MI0000480	0	0	0	0	0	0	0	0	0	0	0	1	475	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MI0000481	0	0	0	1	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0
MI0000482	0	0	1	0.5	0	212	0	3	0	0	0	0	0	0	0	2	0	0	0	0	4	742	1	0	0	0	0	0
MI0000483	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
MI0000484	0	0	0	0	1	0	0	0	0	0	0	0	3	0	1	2	0	0	0	0	0	1	0	0	0	0	0	0
MI0000486	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1	5	0	0	0	0	0	0	0	0	0	1
MI0000487	0	0	0	0	0	0	0	0	114	0	0	2	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
MI0000488	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
MI0000489	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
MI0000490	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
MI0000542	0	71	0	138	0	1	0	1	2	0	2	2	1	39	3	6	148	4	2	1	1	632.5	0	1	0	0	0	0
MI0000650	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0
MI0000651	0	0	0	0	265	0	1	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	1	1	0	0	1	0
MI0000681	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MI0000683	0	0	3	1521	502	2	1	0	0	1	0	0	0	4	0	1	1	0	1	0	0	2	0	1	1	65	0	0
MI0000727	0	119	1	26	1	0	0	3	1	1	0	1	3	0	1	2	1	0	0	0	1	0	0	2	0	1	0	0
MI0000732	0	1	1	0	0	0	0	0	0	1	0	2	0	118	0	1	0	2	0	1	0	0	4	1	0	1	0	0
MI0000734	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MI0000735	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MI0000736	0	0	0	1	0	0	0	1	118	2	0	0	209	1	279	4	0	0	13	0	0	0	3	0	1	0	0	0
MI0000737	0	0	0	0	0	0	0	3	0	0	0	0	0	110	2	0	0	0	2	0	0	0	0	0	582	1	0	0
MI0000738	0	0	0	0	0	0	0	0	0	2	48	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
MI0000739	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
MI0000740	3	0	3	2	4	4	0	6	3	257	106	0	0	1	14	941	139	202.5	40	7	6	1565.5	3	171	0	1	0	0
MI0000742	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0
MI0000743	0	0	0	1	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1
MI0000744	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MI0000745	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MI0000746	1	1	0	0	2	263	0	0	0	0	0	2	0	0	0	477	0	0	0	0	0	0	0	0	0	0	0	0
MI0000747	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MI0000748	0	0	0	0	2	0	0	1	0	1	0	2	0	45	1	0	2	0	0	0	1	0	1	0	698	0	0	0
MI0000749	0	0	3	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	2	0	1	0	159	0
MI0000750	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	3	0	0	0	1	0	0	18	0	0	0	0	0
MI0000760	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MI0000762	0	0	0	5	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MI0000764	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0
MI0000767	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0
MI0000769	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
MI0000772	0	0	0	0	0	1	47	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	3
MI0000773	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MI0000774	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	4	0	0	0	0
MI0000775	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MI0000776	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MI0000777	0	0	0	0	550	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MI0000778	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
MI0000779	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MI0000780	0	0	0	0	1	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2
MI0000781	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MI0000782	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MI0000783	0	0	0	0	2	1	0	1	0	2	0	0	0	0	0	0	0	0	0	1	0	0	4	0	0	0	0	0
MI0000784	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MI0000785	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MI0000786	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
MI0000787	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MI0000788	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MI0000789	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0
MI0000790	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MI0000791	0	0	0	3	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0
MI0000802	0	1	0	7	2	0	1	318	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	61	0	0
MI0000803	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	1	0	0	0	0	2	300
MI0000804	0	0	0	1	0	0	0	0	0	2	2	2	3	0	1	4	6	2	0	0	11	0	0	0	0	0	0	0
MI0000805	0	0	0	1	0	0	0	1	0	0	0	0	0	42	0	1	2	0	0	1	0	0	1	0	1	2	0	0
MI0000806	0	0	0	0	3	0	72	0	0	1	0	5	0	0	0	1	0	1	0	0	0	0	0	1	1	0	0	0
MI0000807	2	0	0	0	0	0	0	0.5	1	0	0	1	0	0	0	0	1	199	0	0	0	0	0	0	0	0	0	0
MI0000808	1	0	0	1	2	1	3	1	0	0	0	7	0	0	0	0	1	5	0	1	0	1	0	1	0	1	0	0
MI0000809	0	0	0	1	1	1	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	1	9	2	0	0	0	0
MI0000810	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
MI0000811	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	297	0	1	2	0	0	0	0	0	0	2
MI0000812	1	3	1	141	1	2	1	4	3	12	1	7	0	41	3	7	106	5	17.5	16	8	5	5	42	5	375	2.978077784	0
MI0000813	0	0	0	1	1	0	0	1	0	3	2	2	6	0	0	2	1	0	0	211	0	0	0	0	1	36	0	0
MI0000814	0	0	0	0	0.5	0	0	0	0	0	0	1	0	0	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0
MI0000815	0	0	0	0	2	0	153	1	0	0	0	1	0	1	0	0	1	1	0	2	2	0	2	0	0	2	1	0
MI0000816	0	0	0	2	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	1	0	0	0
