"","Ctrl_F1","Ctrl_F2","Ctrl_F3","Ctrl_F4","Ctrl_F5","Ctrl_F6","Ctrl_F7","Ctrl_M1","Ctrl_M2","Ctrl_M3","Ctrl_M4","Ctrl_M5","AIS_F1","AIS_F2","AIS_F3","AIS_F4","AIS_F5","AIS_F6","AIS_M1","AIS_M2","AIS_M3","AIS_M4","AIS_M5","AIS_M6","AIS_M7","AIS_M8","AIS_M9","AIS_M10"
"MIMAT0000063",12.2594070999512,12.1489245099624,12.1203948554813,12.4471602426527,11.8052523846283,12.5807588913484,12.3305934567076,12.4937922910103,12.0742125350375,12.4419905753691,11.6239641420808,12.7523087303731,12.3245711786126,11.7170629380496,12.23041435564,12.2380378299901,12.6669809991078,12.4164404288051,12.5519907965575,12.3187146705971,12.5455114047249,12.2847895964215,12.3094085125219,12.2261887105971,11.566850852669,12.044176260104,12.5671226271295,12.4606828570525
"MIMAT0000419",12.0856819353784,11.7894387648835,11.7017675749811,11.7026792259361,11.8138134757327,12.2491006842228,10.9525239510209,12.0923962887342,11.5422445101543,12.2512681599833,12.4756234457701,11.5507982096194,12.1885513160291,12.2677193419287,12.2056939233047,12.1695888285973,12.3078456122686,11.9693542349287,11.8532080924752,12.8796743560754,12.2920947453038,11.9906433313238,11.8379919593687,11.9682502684959,12.1819132330965,11.9363248973701,12.1563700960133,12.1877540628086
"MIMAT0000064",10.8718400198955,11.3684784074547,11.8823733311232,11.3987777421848,11.4341691395707,11.8110162084685,11.578089420006,10.9885169712387,11.3534770929995,11.103808452145,10.754796372396,11.7285548641853,11.7333922487515,10.6202883139,11.2652671891513,11.4990122990868,10.9996925067182,11.7300024759821,11.1906079236462,10.5271256730379,11.5357633874605,11.4130084098448,12.7744654601173,11.2284807128684,10.5223002816606,11.4673542749173,11.3954730356519,11.8887294663078
"MIMAT0000279",12.4078280863406,12.3061999265268,11.4862828742403,11.8132538851195,11.621582622971,12.2306190279523,12.6424775094993,12.0543078022035,12.201133512406,12.1044532574052,11.0216118394566,12.2181281270118,11.506804214418,11.3773623572103,11.8570198437229,12.7024057607985,12.5487143295905,12.2209267378955,12.4850946138042,12.2786989372196,12.327056554422,12.333369682637,11.1787934953653,13.3109942612669,12.5160682327469,11.2821987766449,11.7355423065382,12.2204292141563
"MIMAT0000257_1",6.92917895817144,6.91853250931473,11.3221458051648,11.0296057811461,11.5177765663533,11.6530349688302,11.1658475794923,6.91512297127845,11.2548002132683,6.9123500652463,11.4426251603694,11.351598216315,12.0363329977475,10.3017253446134,10.9348283925476,11.8741383766046,12.0152203644243,11.3613071657228,11.6514101692473,6.91417324909836,6.90670672222298,6.91226876275801,11.0374153948042,11.9393853296861,11.4245279174984,11.6730098556589,11.8674585358709,11.6656623633404
"MIMAT0000256",11.7311714597915,12.0094450721093,7.53867596329347,7.13888654283635,11.7366545651544,7.94196564215769,12.1507740275503,7.22404946897893,7.25802879394816,7.31218586455047,7.19120469233544,7.44057175988943,12.3187920897271,11.8844728450324,11.6785500208097,8.19616587414582,9.0534207199112,12.0926894180843,11.9213114458976,9.22738912050767,8.00806986388222,7.17666028488043,8.88401140380868,11.87884961543,12.0986759172846,12.328460452452,12.221744295161,12.1870761560187
"MIMAT0000092",13.5369993105082,12.7994559753678,11.666460524797,11.9751585697811,11.3269234349001,12.1562524059116,12.1787710833596,12.2826576209106,12.3982451198476,12.6340637688852,12.5961604973308,11.5304355721092,12.1089743231159,11.1961568240509,12.0941855803821,11.1536568820265,11.721398668119,12.1658359713772,12.3746056423891,12.4161073357353,12.1773695064877,11.8395564322785,11.2206382396743,11.6036325330819,11.9055130671041,12.0523786700878,11.7173203479207,11.6371588813395
"MIMAT0000080_1",11.4365338045466,10.816287251596,11.8571335035092,11.9763489722915,11.5869228241658,11.3486095871553,12.6082615449765,12.1353374347718,11.3473547012573,10.8556530981373,11.1808806914624,12.5521435505135,11.5277134982617,10.545941727067,10.8052119453727,13.166605132005,11.8634790489093,11.3119919720314,12.1460850381656,11.6024901687409,11.9262419186615,11.0352031211286,11.8534422016322,11.7783850824357,10.2147582940026,11.9252402822267,10.9097295476004,10.3198706676154
"MIMAT0000752",11.9110080802258,10.7560944481046,10.4478469040463,11.0574687416395,11.6515168381632,11.9741224165988,11.2701948660739,11.7847551432682,11.3388314060207,11.5607473591602,11.1533893073458,11.3153394715742,11.5497277512195,11.4892729148571,11.7471616636007,11.8296846735948,11.4665312014554,11.1312952474162,11.7353182397749,11.9028774068576,10.9139653847171,11.3863443657823,10.5433359394163,11.8960684822924,11.3832843428875,11.3207585916309,11.3198886084888,10.7667434645666
"MIMAT0000076",10.3246018957698,9.85609564789572,11.1628862428492,9.44866800641117,8.55876583863719,9.09628734787209,10.2815822557817,9.28572249895013,9.68909895751363,9.76891264101235,9.82285983307979,8.41670172356498,8.84971085292252,9.29512660107844,9.0974475873306,6.80471853201979,10.0450579515283,8.01985959225813,9.4409064548405,9.4762126690529,9.02844290900546,9.00980804715206,12.445639226891,10.4263663486016,8.92838819885676,8.76537906988676,9.2444049500831,9.67459192178802
"MIMAT0000424_1",7.25268941616198,10.1051613710974,7.37398949522981,10.0442153995263,7.24836164198115,11.500833865674,10.3651224258146,10.8887723905308,7.50638799769562,10.6149145083518,10.8871446367892,10.523348436993,10.4404671397591,9.42762466667061,11.3264980059532,10.6630252350434,10.6816609112647,11.4629739461807,10.7240031568683,10.5830772008767,10.7688723178247,10.3100504066684,9.26106372566221,10.8526094207419,7.17291520896413,10.622857285804,11.2298230788026,10.8151012269518
"MIMAT0000415",10.9057041883572,11.7342811833473,11.3960050185477,12.0199359459479,11.9875803950707,11.8902994122611,12.2768922696965,11.7488878634032,11.876734354007,11.397400672367,11.3014329986741,11.8118674085506,11.7455886966643,12.0897173819883,11.7531870249568,12.0882537902005,11.6005323058374,12.0498435481082,11.8425108306057,12.3204089840994,11.6430363622789,11.6592938993665,11.5222003374503,12.1670250087667,11.5340720980368,11.8397185859051,12.1124549290551,11.3310059402048
"MIMAT0000441",10.3451507313831,12.1891379681656,10.9741107350053,11.8246919726716,12.2627394084381,11.8088041422925,11.8873888700687,12.2388210510964,12.7763405522856,11.8719338751694,11.8265702623068,11.8882765639444,11.8850021084961,11.5885037952375,12.4189265089376,12.108288417278,11.8021579095724,11.7879297994924,12.0082941912614,12.9679362407899,12.2225358924683,11.9780689338304,11.4416005337478,11.8815729952675,12.0397037998499,12.1699194416623,12.4009467977683,12.3046524442682
"MIMAT0000445",7.77891574701992,9.94882273272082,11.4853733174049,10.2735417807489,9.14956543670002,9.80084850533682,10.3242454020403,9.53263314718077,10.6787495206945,8.6250894971821,10.4940689913997,9.54394149990298,10.1064371895849,9.28906145798518,10.1220688893847,9.79050250855406,9.50715692072133,10.4254342099475,10.0897127037992,10.1453321960079,10.0214112206925,8.93974357999961,12.4421421037321,10.0625280135553,10.7685724192302,10.7131480734471,9.57646419265081,10.5470851291558
"MIMAT0000424",11.4286687443178,11.4128549615477,10.8358036514255,10.8104756552682,11.5286798285324,11.5047467538765,7.86392591731558,11.3804777415652,12.2692886702092,12.1222027085426,10.2951984257726,10.5746740924591,11.9978163090777,9.87677953557382,11.9157053836978,11.084282375082,11.0735639925587,10.8981021815846,10.9927066988618,8.82739826782502,12.066410157546,12.4737135077884,10.1060965352126,11.1686365499484,11.913374401733,11.8632211999014,11.5329463197909,11.4058975306697
"MIMAT0000435",11.1337749812428,10.1377768336969,11.6247513726333,10.1457600858011,9.28252914459561,10.3044191892479,9.77249279344447,10.0945056574109,10.4979425602134,10.948009738188,11.1460768710453,9.6318438482943,10.6901638605559,9.69466503595306,9.62329298368176,10.5023343609322,9.33335178760978,10.4381471536919,10.5296990468812,11.4702457418377,10.2300677491952,9.99947443558651,12.3527969056177,10.6899577477645,9.4033488161438,9.42027629860781,10.4260183301526,10.0290875153914
"MIMAT0000423",10.8838575422273,10.8728347669087,13.2025547536552,12.7719233051429,11.2596038543336,9.86878071933251,10.845432821004,11.5746350674682,10.5115814074551,10.597503713072,6.86903446487994,11.8061660447682,9.98329530882981,10.9246092134287,10.7564740423933,10.6598495538846,11.4095384212349,10.1607514753147,6.99028602986361,6.71674089880684,7.60102589936951,6.68929808250776,9.96178713568076,6.71768987076256,10.4577183994656,10.7703207107809,6.9956426928593,10.5535746950254
"MIMAT0000451",11.9231809290113,11.4027592359053,11.4167860348836,11.1720818775358,11.4235557331726,11.2293981778154,11.7199231163303,11.2204003946097,11.8785479976173,11.8636273626677,12.6159477796082,11.59949975856,10.9042842727388,11.7134150633154,11.8445827808429,12.8240176767311,11.2683075753463,11.528532518825,12.1678636922869,11.0854742399978,11.3285861264208,11.9811030462128,10.4289997560732,12.0316768231909,12.1902365096144,11.7888743273875,11.2724280865832,11.7587314730475
"MIMAT0000077",12.9239568835184,11.8752802095129,11.9685618921941,10.7789296953097,10.9511888260382,11.21605777117,11.0244492131519,10.9445548597898,11.5865668831772,11.7682318406105,11.8830899563742,10.8324777337646,11.0521749533823,11.4461600889467,11.5801252542617,11.0044378025364,11.1911840284526,11.1250802002645,11.9802303180099,12.0943444387724,11.5271368080573,11.8493255345131,12.344349608126,11.4778952146096,11.6449325651198,11.4998468661609,11.7172894617338,11.4954564217032
"MIMAT0000414",12.1478120312203,12.0181450913365,11.0721906525797,11.3879464977763,11.664553888454,11.4349801301458,11.1914373572811,11.8906935354445,11.9465955356843,11.3088008425584,11.5821398203543,11.2336615403509,11.4157000110098,11.1257349509824,11.2033131849484,11.3869317225517,10.7451070143341,11.4524603276597,11.8167918338105,11.0989967024482,11.4314611884955,11.8653967178007,11.3955149952031,11.7192433288548,11.2772280633355,10.5194202242386,11.6415875869626,10.6390769933542
"MIMAT0004675",12.4491922427195,10.9090915723508,9.88497306137471,10.7108734362747,11.2698565176206,11.3407529370703,11.3187680182884,11.7252724529008,11.4937636842413,11.7179941495705,11.5947221755252,11.0723421900572,11.3877880357002,10.5369202619997,11.838731756203,11.6852005627553,12.07750865102,11.5915243370432,11.2345066092399,10.1234535650695,11.5979634699291,11.4230053407948,10.7137938713093,11.8201525713596,12.2430481070597,11.3017813078659,11.077391876195,11.3963656350171
"MIMAT0004594",12.4454981107969,11.7614366843223,10.4667653688985,11.27978843713,11.7708997200147,11.390662739518,11.4151380915372,11.2749684715087,11.1976107556574,11.6300417801853,12.6880379734082,11.1620183032689,11.9563790738005,11.4785245645446,11.4881142356429,11.4984729706667,11.5204285611347,11.7637447813013,11.3450810773356,11.1910970838358,11.4964426947391,11.1471223314644,10.7397771059437,11.2878701349252,12.0282602590746,11.1489483336401,11.0977045425124,11.2998441704705
"MIMAT0000275_1",9.3083521248289,5.72820673784018,9.92669774420056,5.70516459934884,11.3858041383243,10.640445054182,10.4478435825426,10.8845671489453,10.6583286019564,10.5851326181312,5.71625388354909,10.3795290015396,10.8260139169696,9.70983481241404,10.7319746199359,5.70406286992968,10.7430160830444,10.8031837234161,11.0723939544362,11.041331918327,10.7465272014834,10.5530402761683,7.43605363300519,5.71862251188177,10.3701850047582,5.70581444145751,5.70065189447559,5.70865811373778
"MIMAT0000442",7.94481190443166,10.9538941498934,11.5908339580558,10.7599613877073,11.7030543259773,10.8017710844563,10.8154255261575,11.0402511366761,11.1426247873016,11.0204403379816,10.9231219225324,10.9193237919513,10.9821418936408,10.3791890204355,10.965140617847,10.8681236955774,10.5360297395811,10.8581907788033,10.9562311756328,11.3224330389542,11.6093851634361,10.0445778258698,10.3045699797711,11.0441826621335,11.9868635573651,11.2587531056121,11.5566544200373,10.6959498828682
"MIMAT0000082",9.9159382091565,9.904791502898,11.0845826473779,9.95626575417031,9.17671260282774,6.01832088957085,10.4426092957142,8.85000587328825,10.0513691070493,9.54634694744037,9.00321615922908,6.03146202715297,10.0864274977448,10.1140586882278,6.03327255919526,6.02271957823575,10.1022073968875,10.6522155881144,10.518385452065,9.20040647921059,9.09725649664529,8.32928045331463,11.7926394399426,9.92008945295739,9.38416631283263,9.3396981228512,9.99711807679778,10.5032707226279
"MIMAT0000755",11.1512773636046,10.8869411270466,10.4625947959443,9.71884250215448,10.9979957202806,10.9730572981921,7.12985001066345,10.9975408704965,8.84271517750827,11.1158105621511,10.8643255599884,9.59915565543997,10.7313399637296,10.1092623964337,10.7203815765268,9.58439587820457,10.4348595752261,10.6053938410962,9.63241524821819,11.5896120098515,10.5167716576415,10.3719761161268,9.78901788233289,9.46145472204287,10.7644953751029,9.98538492954557,10.2170532513858,10.4849973205097
"MIMAT0000689",12.071805727576,10.7580342995474,10.3835027850978,10.7997891001959,11.3416195855321,10.994407067336,10.512914508792,10.2849271923896,11.4069661150554,10.7078455421437,10.752911243275,10.222815731651,11.1019628303968,10.366213943937,11.4052244978933,10.4442633495983,9.22083704621767,10.9288468804609,10.0011358090002,10.0821891419953,10.8426872290608,10.4817124358137,10.2071187755186,10.0103603925902,10.8479696658394,10.3071610272787,10.5510054628985,10.4069508040184
"MIMAT0004484",12.7433504412245,11.256623593385,10.6019344030302,10.6081341657365,10.9070998530457,11.0342760935774,11.2269439120291,10.9964401579447,11.812857023728,12.0178735273872,11.6917326314108,11.014530528644,11.1504614941517,11.6596402627443,11.8274431282052,11.2972056681007,11.229936352979,11.1246755274718,11.4129350299706,11.2893549389325,11.1963813800949,11.3261177627355,10.505698198009,10.5955730312989,11.7519485762186,10.3250858384455,11.2831670962805,10.0587500791826
"MIMAT0000257",11.0941258281151,10.5360561567071,6.21045634211093,8.73771476701713,5.68332543912703,8.93061709365822,5.7000729705217,11.5604935285359,5.52882219943435,11.0712350060382,6.14190345902144,6.2251727907819,6.02581468235483,9.48066443348589,5.47662424540664,5.72065567704953,6.84037021244973,5.7790461590963,5.93635324687129,11.6615699366526,11.0070403235861,11.4450157636961,5.99893812519498,5.83540278942018,7.83998322539368,5.94444150594297,6.0233256595227,5.98748445089864
"MIMAT0000423_1",2.5887378194047,2.45102461791502,2.64350133814127,7.7798305778917,2.28375439374016,8.82733274936888,2.35422873006157,2.3994874698108,2.4386646071879,2.3540981451355,9.90102532161371,6.49153208056146,9.99055842991933,2.28039252746381,2.38548102475105,2.27133673433095,2.4937704229302,7.76392715780907,9.80849948139393,9.73029187819259,9.74531508966152,8.55170030536461,6.78352215221765,9.08181981552772,2.30488690694688,2.28615659904258,10.1579857179693,2.30952180408623
"MIMAT0000245",7.83753441159565,10.177776139068,12.2431561577267,11.8133004007395,9.91795988384962,9.23706096920455,8.74893320078139,9.55245302415916,11.3109513397518,10.0460207371584,10.1722213471652,11.3609820165657,10.2125561178408,9.13948283433531,9.42961838523423,10.3118756097489,10.3135059993812,10.2288456483691,9.89718281738649,7.61656119418438,9.86431467309275,10.346013920205,9.73043887889806,9.33897479246797,9.31390753584064,10.3482336957939,11.0240323167436,9.47639796853346
"MIMAT0000275",3.6088198248379,9.98768616548119,7.30729517697856,9.48574745245087,5.32252081164883,5.12553599563341,5.12339371368119,5.21920284145833,4.65018849436355,4.71497835278612,10.057406361514,6.15572875361797,5.13975098045149,4.12109229428563,3.50926800240686,10.4088516416429,5.13446292230607,4.94441744738095,4.75792837776987,4.45393621758965,5.11561136731751,4.41708497338281,9.30961917267986,9.7520115112742,4.95116170840381,10.8091736765212,10.1918544346527,10.1027006580624
"MIMAT0000098",10.6491795243306,9.63792354793698,8.9355274555759,9.86191761673537,10.4780940969307,10.4321930915261,10.9235073654877,10.2035823515344,9.49938587974349,9.30901175620609,9.78262690717684,11.5396066956534,11.5197992925394,10.4883297861817,11.2103955656558,11.0602614580868,12.2554926888401,11.1099587337478,9.938744108098,9.61844842992757,9.40268439143972,8.39088805766583,9.93960831376304,9.31025390168193,7.41343428577278,10.3496298171607,10.0605754025998,10.0785178574122
"MIMAT0001340",11.2006452728289,10.5743237769074,8.77331169239935,9.28170108206764,10.4680503220889,10.5233043650544,9.30419653786733,10.558104414337,10.6187887021715,9.97601169930584,10.4815691289003,10.478906650934,10.3161845928642,10.3495583229411,10.2242427073603,10.6551722215939,10.3612952677134,10.0229986110887,10.4132141974908,10.7467710410836,10.4932619843738,8.98486909296603,9.34742737038527,9.81166732246366,10.3147239801893,10.5928315484026,10.5490854080073,9.7678239466677
"MIMAT0000067_1",4.29581622857907,8.57448616332467,8.54448910704487,6.78839179606255,8.16702735581285,5.74454536843904,4.1334007286704,4.06145945279135,6.26387201462455,4.13315724570631,7.16529646914546,7.44979344964832,6.49662112970756,6.67368976045652,6.39887548113134,4.20044676111013,6.8812216879795,7.07300769537517,5.16570212887421,7.87877720479999,8.02840174752054,4.34063338222533,10.4030009350661,7.43071610778833,6.00908176151847,8.58774338673449,7.58938539896978,7.51666684013125
"MIMAT0000062_2",3.56787022362599,9.32022238820876,3.60281351679132,3.39291376042959,8.86691895690312,9.04695007636531,8.99375449550184,3.45592625244381,3.47794947047841,3.43117804891728,8.43914018550868,9.18831161180409,9.22294257927346,8.2804085422743,9.07168527642808,8.65243534374819,9.34090460271887,9.1403983889923,3.41878419788897,3.44756453535341,3.37739083206259,3.43043674831196,10.1110312040919,7.95202374460694,3.40528322647905,8.06114317817086,3.37335734267214,7.39697911724392
"MIMAT0000253",6.21272211955093,8.51427037020592,9.30428333714949,7.48958552610712,7.51146175055685,7.06896831951297,4.81327243389765,7.34907765213144,5.21011432921772,4.87064193393076,7.68967438043814,7.17262938625487,5.17674862761039,4.61596400794952,5.11836888768176,4.74708113551613,7.54929360231738,7.42860169113804,4.52482811364999,5.34984382460333,4.23770949655508,7.12905203966066,10.4110143712474,7.86941924894092,7.24832915964574,7.02642300258056,7.49463900159617,8.04620288966923
"MIMAT0000430_1",10.637173182741,8.33030111210635,7.04818895064059,9.51626038367037,9.67992263325453,10.0353125272398,9.87794673015799,9.58753112125968,9.1427146229476,10.6824445793447,10.7570133002933,10.3227848866817,9.97236407131692,6.45394353218085,10.6962640350772,9.72395642164377,10.6376876708192,10.6947267561328,10.9075796896253,6.40302798771916,10.1741069957381,9.45392601253038,9.28619854415752,10.5088337589275,9.92491377739887,9.79093982025135,9.97884582181269,8.71632067536955
"MIMAT0003322",10.0316306818048,8.64147775027199,8.53056845620084,7.94255346341688,5.50096282616313,9.40612575430164,9.4110745771117,8.67300454550095,9.27105905876294,6.78844760049523,8.01464834102113,7.08876024482082,8.40746946616202,8.70047752311553,5.51673344486464,7.77979898130173,8.0711463124947,8.02156639962995,9.02034055164163,10.1601576841258,8.53799004305318,8.59312507124034,10.2112353485405,8.82371836315408,6.72617140328128,8.09175907286652,8.12295879764566,6.57405377123874
"MIMAT0022692",-0.368907533075193,-0.837441757636825,-0.215328854315045,-1.82045396792344,-1.79778832480231,-2.4361476546037,-1.30610030357027,15.8378277055059,0.554828121964447,0.103261720091138,-1.22620269736427,-1.23076065920516,-1.64110192350416,-1.8227577850862,-1.13382490125439,-1.89491928578765,8.72737459615465,0.306553679735371,3.83000960404727,8.63494831282799,-2.06069794955341,-1.31515221794856,-2.05102371889232,-1.13423799967903,-1.64916198277144,-1.78048496167356,-2.13539520315312,-1.6117222364788
"MIMAT0004764",9.4593435998379,5.52556433534761,9.21677167632854,9.15701338142819,9.61173034478464,9.58859327649711,8.41895715588859,8.89093429883919,9.20119460301403,9.51119734398919,5.4065526509506,7.76353743439999,7.98196250399463,9.05912473018021,5.18421664425439,8.17611039269033,9.39746932729906,9.70021164672567,9.87382328652337,9.13166246956117,8.21842021026407,8.96825900742768,8.09138733365474,7.91232349651401,5.3594891352346,9.23265525762847,9.50610471617469,5.17258771702302
"MI0001145",10.5048451606123,9.71245958663022,10.2115711291528,10.7526274044709,8.59341837709603,9.76994860090841,10.163374931852,9.59211747688594,8.07183244758406,9.75636273459954,9.65344711734127,10.8485578514244,8.24618593862063,9.25022714699148,9.3969320019027,8.65101364293348,10.5100645400249,9.61724780622407,9.42825231832645,6.14538060808556,8.49344016202628,9.39769985901878,9.31599404253443,9.73816431669289,9.38845377158966,10.4295173095342,9.19807216334898,6.19030324996383
"MIMAT0000255",11.161457780745,9.51716191320508,9.63431641909016,10.2815478303641,10.8671499199726,9.61959602604536,10.066302057367,9.15018273591205,11.0472828645687,9.71486312325345,10.5163058090566,8.97383543977484,9.91713986779603,10.3235542539663,10.4032268655979,10.3281345548969,9.74872981136365,10.1233263901924,10.0497496004491,9.47034504953067,10.1845887300513,10.3960671088809,9.85778049501808,10.3862639503966,7.47931263331993,10.3739086589928,10.4380003468714,10.1105664584722
"MIMAT0016923",10.6807273404123,10.6611270606058,8.73131620320277,9.49839897901683,10.7314872941346,7.79326243996213,9.74638105138736,9.75954932838445,8.70346459531206,9.4492294276814,8.83849933120086,8.91995405417581,9.04391332967599,6.42333079397812,9.275207962667,8.49892708640209,8.10747065299543,10.9118652449426,9.61226272580686,9.96432582112316,9.45755783024867,9.18943511034135,9.22238023437874,10.5811056683529,10.0881870296887,9.72647756921605,10.5681515922444,10.439799659207
"MIMAT0000440",11.9052600942552,11.2503891378364,10.8692158020642,10.0231539168478,9.79427576332463,10.0857837554842,10.5951140327408,10.6300219919052,10.5426407609413,10.9628471159526,10.6457599964244,10.5231641383064,10.5030236129234,10.6291712462095,10.4565844175694,9.11304295875162,9.98475190774376,10.8470443004518,9.98300638479472,11.2754028517879,10.2306170514435,10.7118815993125,10.5913727580948,9.49699456632981,10.3738730079544,10.2432084258144,10.1722163327624,10.7100221587177
"MIMAT0002814",10.4248758036096,8.90970326292324,7.47222184437187,7.32171796974727,5.43267641744017,9.3618078415706,9.20507299593406,8.70261632610104,8.75156756751695,7.61284120782679,8.34191930933638,8.73423216207424,8.34764654926208,9.27894257618469,5.21022998366806,8.89295417452343,5.33749123385719,8.79632621630975,8.95488275650386,5.20889506121113,9.02891567635757,8.35074530325158,7.69467935021069,9.67737844541793,5.16766338128162,8.68350230666458,9.14598990694695,8.82798099850608
"MIMAT0000082_1",5.81986013051936,4.53977136658306,6.59078221708781,4.71360144165689,3.08781052926978,8.75625696598373,4.07617040222839,4.02676698910191,3.34946961240921,3.08206161157697,4.69403535304867,9.73255476794827,6.29459460830865,2.62450166255557,10.1017723703223,8.74919483963081,5.65679792272838,4.54079679026022,3.93852032516214,3.95760197030146,3.49847701309597,3.69518247062637,7.2989619811209,4.5825734553561,5.21183727716843,4.47501967653108,4.01004682571354,4.68992815978486
"MIMAT0000254",3.23259175320389,3.3275733814456,10.0793971292525,6.424477998978,1.40394870969244,1.30431156444821,1.50119377382102,2.61198054187656,2.75866934483961,2.42235746130808,6.79861655473701,2.11958355649005,6.29904435055647,2.04117338607005,1.54240378148176,1.38607704159032,1.67837813438849,1.54677587798155,1.98769321432728,2.82130390457642,1.35425860719591,6.20896307508612,11.4127751370097,6.8788084323968,8.40320237975116,6.00945850850433,5.0153617478993,7.30123112224947
"MIMAT0000065",5.4438314452257,5.71928316386378,8.20681993426476,8.26298295212524,7.95449582747965,7.19372533138007,5.09426735584317,4.96100716381332,5.81982995515812,4.74335445061311,6.81738679679676,8.03235054948191,5.19131875640102,8.35826907733052,7.68744204142423,4.91814083574521,5.88131364727466,8.16412320640886,4.98299324215105,4.96896727849162,4.71833703303239,7.76275184263195,9.87281090503545,6.75568718788805,6.10587432157177,6.09382311247901,8.01973042323302,8.24651185019599
"MIMAT0000078",8.42242179323496,9.76426546883041,9.87686707641077,9.55290805970941,8.46652810336841,8.99408293109875,8.18611740973177,8.8303818421166,10.0980258575805,9.83552719595957,9.10276570278948,8.64275674117661,9.99102163505648,8.62778732873644,8.44178687571408,9.42425804147759,9.20744417914554,8.18308923635501,9.39992287263539,9.98382674987208,9.49660584544671,10.1243854028794,10.4545756196286,10.1425321497183,10.0873352955239,9.49468152957835,9.5242799013968,9.73224245431496
"MIMAT0003180",5.2070444451484,8.00418189025742,8.45003131333961,9.08066451579798,8.17889738375354,9.14799337804611,7.95047206965034,8.88520768800344,5.47626917165998,9.51821072621944,8.49990335400961,8.2784070345604,5.23058016591729,8.19568065825468,5.04379929643966,8.28203275220263,5.12761986387468,8.5197563456047,7.89365237124616,9.48864619751385,9.14311993039302,9.30406682061282,7.80132098054249,8.14205413232009,8.93911252818473,7.81610912992405,8.83795033644423,8.65322353587905
"MIMAT0000252_2",5.32373441933928,5.07567195839019,9.08570863281776,8.25505153144036,9.85189398871003,9.05049437929346,9.54459417014974,8.66578215438215,6.3002235826743,8.68160290624851,6.00834707810332,8.7740025706243,9.27495055494345,8.22766304937177,9.72352341314902,8.46597245685703,9.92092904466112,9.79615553682278,9.11240513709765,9.20389193297048,9.10977209105543,5.05742097904388,8.44262322862713,5.06320423040292,9.39580115580041,9.23143386557443,9.43675712811533,5.70252593796137
"MIMAT0004552",4.56803994628464,9.09844866364369,7.31881467570577,7.88847800914971,7.59208186202366,8.73472951868713,9.6522717250464,8.73077630344346,4.70336000459038,8.99837815198558,3.78511789577671,7.16828952216604,6.71845486671213,9.18352278610841,4.00107450634905,3.99087522909774,4.38772381462273,4.17667674770566,7.95410949337485,8.91004974779755,8.04284253090227,8.09784859121771,7.66645542515499,4.31076799577949,6.48456177147936,4.51501076696892,7.85780975730173,3.89304399416674
"MI0003560",10.9435087237633,10.0568805375384,8.94697913518536,7.77209290263032,6.08226486458688,8.68469089130559,9.04988290616316,9.43711182253199,10.462352347679,10.0327854986331,10.8688572444604,7.99141505574384,9.00530796372398,10.5069105639849,10.2778582674149,8.4553673588542,6.11752332170576,8.88236076279257,10.0369364422246,9.21358762658075,8.71040473182079,9.58411975715704,8.86153836287461,8.68876846967462,9.82981390747724,5.93821701904501,8.09645276081057,10.7579798138479
"MIMAT0004947",6.89868172492211,10.3178092845308,10.8345971182917,10.5922123625082,8.92717596071483,8.82834949912828,8.7900994442743,10.4829554906496,10.6414986033751,10.1462403462455,11.1365390490735,9.7482245295872,9.63422088141406,9.15143899199449,8.89227472769805,9.34257153242902,9.1341013596669,9.39877044639319,10.3790128220448,10.3869543355319,9.11366590665768,8.1375575934465,9.12094917831866,9.49096652009807,10.8197750264886,9.16709737765757,9.70218858132677,9.53359306896699
"MIMAT0000062",9.6867026112766,4.33420692580632,9.50267409397703,9.54570679723189,6.94926253978097,6.97410397730668,7.19501924515433,4.48470191469014,8.83691746139684,7.93789000767628,5.24825345931725,7.90638650283663,7.20018305537919,5.24652151982068,7.75571537414558,7.97657525839375,8.79480587272712,7.93201219284105,8.58058218830679,6.44124292834391,4.55565882083725,7.55121187254389,9.72325256794227,4.71430201720686,8.46251708538804,8.27827735791596,9.05179153581753,4.29506952088773
"MIMAT0000453",5.26288601739046,7.8319935399439,7.77649338509942,7.61751294047044,4.80430118339837,8.14448012612105,6.82170654435258,7.99913106880132,5.27068861160309,4.86038878391815,8.16536063622209,8.13822054494891,8.75745195906598,9.10260345427784,8.30681415402313,10.0450565083142,4.79466720467021,7.78671344826536,8.65084624877668,9.46615021814886,9.30249789533796,7.36784382431075,7.72968240262272,9.08884157227309,9.06815765623759,9.06036934196324,8.60597220128376,8.83791023592229
"MIMAT0004696",2.89215346028227,3.24126642260883,6.7548217940168,6.3970532647324,3.67504268783163,8.3189707852532,2.74130588933179,6.60345520525156,8.12632061200689,8.10955546038417,3.07093148347208,6.69792835207807,7.50056242375472,3.01815871318971,2.76033205724965,2.85161380377647,3.64211551465586,3.11471925065256,8.0217053202652,3.10523407020849,5.99572741700165,3.03769391525997,2.80116901627341,7.1693955873574,7.43247253556323,8.1950786379918,6.65681378279342,7.69294786682547
"MIMAT0000418",6.59271044688169,6.56258643841566,8.65108297036043,8.13412900079151,9.46890424445334,8.73297542834973,5.09625420168997,8.13781062473482,9.62599460221477,8.32210975070837,6.83520982242363,7.67218943735973,8.54675567275686,8.17100298345529,5.26539912300279,8.39177256742391,8.75912340255572,8.02322522294717,7.8316872637705,8.67515243402117,8.99916734037327,8.98469303012818,9.10748725517871,8.77851418598035,6.30579398290965,8.27242954966027,8.82440611705727,9.64513703571422
